lon,lat,type
78.38422335822732,17.436490333304974,business
78.38173690874576,17.43668698008498,business
78.38224503342448,17.436353554457032,business
78.3825530957345,17.441053054655974,business
78.37915988051692,17.44369552299123,business
78.37762550586335,17.423378488007575,business
78.38153954999999,17.44348435,business
78.51835513285788,17.316987974666645,business
78.38812518288974,17.262720006970845,business
78.37527509616152,17.444825181173336,business
78.38891671191365,17.484036794691058,business
78.4045887725519,17.493007436938413,business
78.39687982938547,17.4964042058437,business
78.40667698411569,17.492076010791084,business
78.41066066829842,17.48556771341408,business
78.56163871173902,17.478416714747947,business
78.44767717873329,17.41319452002481,business
78.39020927674565,17.452510511546077,business
78.39037637682421,17.452792862531542,business
78.38989895381894,17.452351369247932,business
78.38916197704928,17.45347320583988,business
78.38942225000002,17.4531007,business
78.38982368568105,17.453057280660815,business
78.3899777,17.45302045,business
78.3891663939064,17.453161760808324,business
78.38944915,17.4533957,business
78.39005686845564,17.453307573213454,business
78.39025963033704,17.453386976263385,business
78.39113345000001,17.4532124,business
78.39344996532463,17.45203977327643,business
78.3049434294674,17.497768258412282,business
78.30844682406145,17.50388620483991,business
78.30752218981641,17.504071430320952,business
78.30752047447672,17.50387515544133,business
78.3075381241034,17.503655855410518,business
78.3080444143286,17.503328014981033,business
78.30842788952752,17.503352024372003,business
78.30804567569993,17.502959394571526,business
78.30675536321111,17.50283156869364,business
78.30722462584444,17.50289109319243,business
78.3075397758966,17.502864744589484,business
78.30723922410341,17.503223855410518,business
78.30884264999999,17.50304565,business
78.30968270000001,17.50310435,business
78.30799535,17.50373135,business
78.30823860361915,17.503756926002595,business
78.3083124,17.50295945,business
78.30903742422825,17.503040220483435,business
78.30939910487072,17.503098475830086,business
78.30890335,17.50379875,business
78.30845049999998,17.50371255,business
78.30864860000001,17.503882,business
78.30827230000001,17.50334005,business
78.3089175756232,17.50259397761765,business
78.30893175110113,17.502427844872944,business
78.30889193837591,17.50224482023779,business
78.30889154257677,17.50202772279333,business
78.30890752537366,17.50185334571741,business
78.30891375117238,17.50164459089125,business
78.30933170041703,17.50168163865863,business
78.30936073994903,17.501890470737038,business
78.309306687304,17.502248474212696,business
78.3092811,17.5024416,business
78.30926388624697,17.502670224264524,business
78.31017507591801,17.502707694878417,business
78.30976749840157,17.50268668264343,business
78.30834887592368,17.502654245049875,business
78.30843338796228,17.50226761967668,business
78.30805362410341,17.50259305541052,business
78.30842807464916,17.501990805816693,business
78.3097607531341,17.50244237123148,business
78.30980666839807,17.50219309204436,business
78.31010047452784,17.50245725433617,business
78.30641195000001,17.50283485,business
78.30646173510058,17.50242404515349,business
78.30680335,17.5024633,business
78.30725265,17.50246615,business
78.30755629550522,17.502471824015384,business
78.30970939999999,17.501882,business
78.3099595,17.5018353,business
78.4302335299096,17.43016586140146,business
78.38770715000001,17.4741549,business
78.38684239399498,17.487552486019478,business
78.2853432,17.47645955,business
78.28850366918081,17.48068244728387,business
78.2878809,17.48112365,business
78.28738256147685,17.481066275356948,business
78.33940516563679,17.420265072269935,business
78.33955275105023,17.42149901715433,business
78.34438287117997,17.421193137245737,business
78.34642991083875,17.422069008447597,business
78.34632596295188,17.42163141138792,business
78.3461735028711,17.42121409908986,business
78.3464886287911,17.420970462851493,business
78.34690592540935,17.42091711002137,business
78.34706946158136,17.421318086305476,business
78.34732951625037,17.42170317282173,business
78.34530335776508,17.416070917048778,business
78.3440512944273,17.41559164462147,business
78.34037295744595,17.417050540309695,business
78.34022214999999,17.41761405,business
78.33671466388746,17.418690950989337,business
78.33710925974599,17.419281681165376,business
78.33718994042792,17.418279690785933,business
78.36890242603208,17.446441964040073,business
78.37289447701426,17.443956263159894,business
78.37283937701424,17.4432659631599,business
78.37245864338816,17.458407178000055,business
78.37291051663644,17.45934631711162,business
78.37066254842001,17.458619301988627,business
78.37118121280298,17.459344303503244,business
78.37089206074654,17.45947385438378,business
78.37069991151472,17.45906044836268,business
78.37098347642348,17.4589242176513,business
78.37115096575421,17.45912373274555,business
78.37073107687317,17.45929638230949,business
78.37104155253019,17.459912675384498,business
78.37100904954052,17.459683126723696,business
78.37127389721371,17.459562282740904,business
78.37144135627672,17.4597310818151,business
78.37146354539901,17.459970839828685,business
78.37119719817935,17.46008503781733,business
78.3713200673096,17.460336250912594,business
78.37160235566733,17.460214586560358,business
78.37433499598218,17.45850970448062,business
78.37410250913027,17.458159076650336,business
78.37581834340531,17.460750101489275,business
78.3756714411997,17.460389873090502,business
78.37592538246167,17.460427183929625,business
78.37624947783851,17.460456844890924,business
78.37567429328809,17.460060377350224,business
78.37576415081082,17.45985493543138,business
78.33570201697955,17.425336424785915,business
78.3372608671909,17.425430756358672,business
78.32557625227288,17.426637649704503,business
78.32596893575999,17.42653758824025,business
78.32498319600809,17.42606470441468,business
78.32514191012093,17.4265738716964,business
78.35715257548559,17.44469263579312,business
78.36877376426347,17.433624810026128,business
78.36915340496878,17.433408840560492,business
78.36945436564147,17.433180702651583,business
78.3691725,17.43283135,business
78.34966092065586,17.417307005612695,business
78.3495471634883,17.417302673161878,business
78.3961401616438,17.491200628044524,business
78.40301540000002,17.4937914,business
78.4038392825207,17.49341015115832,business
78.3856662795808,17.506384276778356,business
78.385592288208,17.506687299720237,business
77.91762559601537,17.334426175253732,business
78.518857044915,17.31777824947269,business
78.37327568714397,17.46649521852075,business
78.56362480617872,17.476649797851064,business
78.38793437697701,17.485172444097028,business
78.4934575030387,17.466678248879667,business
78.38716865171628,17.44232539779233,business
78.38443336127003,17.446287356641275,business
78.39833539374717,17.4407296171181,business
78.3793696,17.4385057,business
78.38022675,17.43842255,business
78.37092975307165,17.454245681171887,business
78.38110086178138,17.446383570733694,business
78.45682265576147,17.425530768047572,business
78.36614665798331,17.437155506485794,business
78.49002422509716,17.462407682421535,business
78.50444044561034,17.44115432648496,business
78.46015871797951,17.42354278393642,business
78.44474878612611,17.441904918025948,business
78.44801925,17.4439825,business
78.4485318,17.4412481,business
78.44877225,17.44269585,business
78.44828041415086,17.442572322997307,business
78.44884624405591,17.443195030110363,business
78.44843625,17.44311355,business
78.44691695,17.4418907,business
78.44887413211534,17.443059682907336,business
78.44878742913966,17.442841653570873,business
78.4482839,17.4422966,business
78.44848113558555,17.443607738632636,business
78.47488995,17.40017255,business
78.47476735,17.3999172,business
78.4556832236518,17.417211382946594,business
78.44846707909034,17.43969740839215,business
78.45044940000001,17.43874415,business
78.3950546479185,17.35755244875232,business
78.38177997074119,17.45629526422474,business
78.44891845000002,17.4433775,business
78.48541217709429,17.446326845315557,business
78.38328083733369,17.335117526740945,business
78.57217942767178,17.447717700470168,business
78.57223814627227,17.447988778673043,business
78.57225738821731,17.447393628723606,business
78.56838737252656,17.330947775608333,business
78.46482364649852,17.40452321607987,business
78.47671205,17.40116925,business
78.4630631204061,17.406731847511924,business
78.4480985297029,17.434749835361707,business
78.56948735,17.33170995,business
78.46587437867379,17.404036418373963,business
78.47482388095905,17.4006763539154,business
78.5272702977632,17.389431780650124,business
78.52605756007061,17.386691376806613,business
78.4501508,17.39941215,business
78.4479892509707,17.43725982435691,business
78.5760047375955,17.33068997603997,business
78.577804,17.33034825,business
78.52609871960847,17.38630979394635,business
78.4183187195242,17.415410802166857,business
78.44597243442298,17.44198992672589,business
78.445994,17.44212015,business
78.44221364180504,17.442590476702247,business
78.49566508291694,17.457246049434826,business
78.41752871924645,17.42808714624608,business
78.51439361202787,17.65351980115556,business
78.48631104562139,17.604623113391497,business
78.48546679999998,17.6044408,business
78.48587989280355,17.605182764538537,business
78.48556740824928,17.60510622741986,business
78.48533460198291,17.605088179739763,business
78.48540349167536,17.60426789873947,business
78.4865834393971,17.60319460591228,business
78.48616345,17.6036674,business
78.48617762925504,17.603286334123425,business
78.4841021565336,17.46407610464435,business
78.33215567151358,17.459231592643814,business
78.4382109544065,17.409602173921286,business
78.31794238028523,17.49027852291916,business
78.44800759999998,17.4175574,business
78.34774757860575,17.418611724257037,business
78.49868547344657,17.440174308611894,business
78.48802808478702,17.442072157959043,business
78.36976002584966,17.443633489991786,business
78.30946604999998,17.47255935,business
78.47235413403872,17.398159603599307,business
78.4858613532655,17.43998789871665,business
78.44455247043054,17.425182598614395,business
78.44398300401376,17.42708906837248,business
78.4224808951601,17.23689939071322,business
78.39060573129167,17.499186923123606,business
78.63572361092552,17.44689015408891,business
78.30894853483878,17.472754732139325,business
78.3746530347133,17.429467928143364,business
78.35306770000001,17.4696169,business
78.35576365617841,17.469689427002468,business
78.44458296685065,17.425144888840556,business
78.3850126132211,17.43218378516121,business
78.38552065693048,17.43743002719076,business
78.49802732167062,17.41187226441703,business
78.4980404645314,17.41172685578041,business
78.32644930443513,17.494688409901304,business
78.36711556179557,17.436751997598357,business
78.30896153540378,17.472317227821655,business
78.36755335866124,17.436487129524927,business
78.3662951934678,17.44320556589817,business
78.36560673264756,17.443264314486647,business
78.49025044649375,17.46241157430032,business
78.46609544789266,17.403125329468768,business
78.15997107543716,17.578897241232976,business
78.43474430147988,17.242505071688083,business
78.34293723545733,17.461792202045128,business
78.48336962028077,17.52531030425367,business
78.07689915,17.60131115,business
78.07595128073886,17.603094953017557,business
77.94733896224858,17.615438997718915,business
77.94781036917547,17.616038849215915,business
77.9479469013787,17.616022058323534,business
77.94729897023399,17.616438844194125,business
77.94730810196197,17.611579323771252,business
78.47461037766813,17.399380360615755,business
78.36819946379103,17.459106423149127,business
78.57850925727004,17.33011125464248,business
78.57890401570056,17.32997959072105,business
78.38448606529286,17.4481673113809,business
78.3633825064437,17.449046221128466,business
78.44887486915952,17.430319100037273,business
78.3857278548116,17.444983770651774,business
